run_id,variant_id,sl,activation,distance,cost_scenario,net_points,profit_factor,expectancy,max_closed_trade_drawdown
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,53,52.5,60.0,25.0,COMBINED_STRESS,1806.9199999999955,1.650397022511139,8.814243902439003,256.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,54,52.5,60.0,27.5,BASE,1708.8199999999956,1.615086135527575,8.33570731707315,261.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,55,52.5,60.0,27.5,SPREAD_PLUS_25,1708.8199999999956,1.615086135527575,8.33570731707315,261.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,56,52.5,60.0,27.5,SPREAD_PLUS_50,1708.8199999999956,1.615086135527575,8.33570731707315,261.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,57,52.5,60.0,27.5,SLIPPAGE_BASE,1708.8199999999956,1.615086135527575,8.33570731707315,261.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,58,52.5,60.0,27.5,COMMISSION_PLUS_25,1708.8199999999956,1.615086135527575,8.33570731707315,261.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,59,52.5,60.0,27.5,COMBINED_STRESS,1708.8199999999956,1.615086135527575,8.33570731707315,261.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,60,52.5,60.0,30.0,BASE,1697.4799999999964,1.6110043265735114,8.28039024390242,266.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,61,52.5,60.0,30.0,SPREAD_PLUS_25,1697.4799999999964,1.6110043265735114,8.28039024390242,266.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,62,52.5,60.0,30.0,SPREAD_PLUS_50,1697.4799999999964,1.6110043265735114,8.28039024390242,266.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,63,52.5,60.0,30.0,SLIPPAGE_BASE,1697.4799999999964,1.6110043265735114,8.28039024390242,266.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,64,52.5,60.0,30.0,COMMISSION_PLUS_25,1697.4799999999964,1.6110043265735114,8.28039024390242,266.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,65,52.5,60.0,30.0,COMBINED_STRESS,1697.4799999999964,1.6110043265735114,8.28039024390242,266.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,66,52.5,60.0,32.5,BASE,1630.8999999999965,1.5870389967532694,7.955609756097544,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,67,52.5,60.0,32.5,SPREAD_PLUS_25,1630.8999999999965,1.5870389967532694,7.955609756097544,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,68,52.5,60.0,32.5,SPREAD_PLUS_50,1630.8999999999965,1.5870389967532694,7.955609756097544,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,69,52.5,60.0,32.5,SLIPPAGE_BASE,1630.8999999999965,1.5870389967532694,7.955609756097544,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,70,52.5,60.0,32.5,COMMISSION_PLUS_25,1630.8999999999965,1.5870389967532694,7.955609756097544,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,71,52.5,60.0,32.5,COMBINED_STRESS,1630.8999999999965,1.5870389967532694,7.955609756097544,271.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,72,52.5,60.0,35.0,BASE,1800.0699999999974,1.6560500036445798,8.78082926829267,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,73,52.5,60.0,35.0,SPREAD_PLUS_25,1800.0699999999974,1.6560500036445798,8.78082926829267,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,74,52.5,60.0,35.0,SPREAD_PLUS_50,1800.0699999999974,1.6560500036445798,8.78082926829267,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,75,52.5,60.0,35.0,SLIPPAGE_BASE,1800.0699999999974,1.6560500036445798,8.78082926829267,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,76,52.5,60.0,35.0,COMMISSION_PLUS_25,1800.0699999999974,1.6560500036445798,8.78082926829267,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,77,52.5,60.0,35.0,COMBINED_STRESS,1800.0699999999974,1.6560500036445798,8.78082926829267,276.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,78,52.5,60.0,37.5,BASE,1964.6099999999974,1.7160179313361028,9.583463414634133,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,79,52.5,60.0,37.5,SPREAD_PLUS_25,1964.6099999999974,1.7160179313361028,9.583463414634133,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,80,52.5,60.0,37.5,SPREAD_PLUS_50,1964.6099999999974,1.7160179313361028,9.583463414634133,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,81,52.5,60.0,37.5,SLIPPAGE_BASE,1964.6099999999974,1.7160179313361028,9.583463414634133,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,82,52.5,60.0,37.5,COMMISSION_PLUS_25,1964.6099999999974,1.7160179313361028,9.583463414634133,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,83,52.5,60.0,37.5,COMBINED_STRESS,1964.6099999999974,1.7160179313361028,9.583463414634133,281.21000000000004
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,84,52.5,62.5,22.5,BASE,1347.1799999999967,1.4739402851705,6.702388059701476,285.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,85,52.5,62.5,22.5,SPREAD_PLUS_25,1347.1799999999967,1.4739402851705,6.702388059701476,285.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,86,52.5,62.5,22.5,SPREAD_PLUS_50,1347.1799999999967,1.4739402851705,6.702388059701476,285.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,87,52.5,62.5,22.5,SLIPPAGE_BASE,1347.1799999999967,1.4739402851705,6.702388059701476,285.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,88,52.5,62.5,22.5,COMMISSION_PLUS_25,1347.1799999999967,1.4739402851705,6.702388059701476,285.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,89,52.5,62.5,22.5,COMBINED_STRESS,1347.1799999999967,1.4739402851705,6.702388059701476,285.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,90,52.5,62.5,25.0,BASE,1507.9399999999973,1.5420111282043905,7.5021890547263546,290.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,91,52.5,62.5,25.0,SPREAD_PLUS_25,1507.9399999999973,1.5420111282043905,7.5021890547263546,290.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,92,52.5,62.5,25.0,SPREAD_PLUS_50,1507.9399999999973,1.5420111282043905,7.5021890547263546,290.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,93,52.5,62.5,25.0,SLIPPAGE_BASE,1507.9399999999973,1.5420111282043905,7.5021890547263546,290.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,94,52.5,62.5,25.0,COMMISSION_PLUS_25,1507.9399999999973,1.5420111282043905,7.5021890547263546,290.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,95,52.5,62.5,25.0,COMBINED_STRESS,1507.9399999999973,1.5420111282043905,7.5021890547263546,290.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,96,52.5,62.5,27.5,BASE,1429.8399999999974,1.5139390105387254,7.113631840796007,295.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,97,52.5,62.5,27.5,SPREAD_PLUS_25,1429.8399999999974,1.5139390105387254,7.113631840796007,295.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,98,52.5,62.5,27.5,SPREAD_PLUS_50,1429.8399999999974,1.5139390105387254,7.113631840796007,295.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,99,52.5,62.5,27.5,SLIPPAGE_BASE,1429.8399999999974,1.5139390105387254,7.113631840796007,295.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,100,52.5,62.5,27.5,COMMISSION_PLUS_25,1429.8399999999974,1.5139390105387254,7.113631840796007,295.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,101,52.5,62.5,27.5,COMBINED_STRESS,1429.8399999999974,1.5139390105387254,7.113631840796007,295.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,102,52.5,62.5,30.0,BASE,1445.9699999999984,1.5197367475162824,7.1938805970149176,300.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,103,52.5,62.5,30.0,SPREAD_PLUS_25,1445.9699999999984,1.5197367475162824,7.1938805970149176,300.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,104,52.5,62.5,30.0,SPREAD_PLUS_50,1445.9699999999984,1.5197367475162824,7.1938805970149176,300.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,105,52.5,62.5,30.0,SLIPPAGE_BASE,1445.9699999999984,1.5197367475162824,7.1938805970149176,300.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,106,52.5,62.5,30.0,COMMISSION_PLUS_25,1445.9699999999984,1.5197367475162824,7.1938805970149176,300.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,107,52.5,62.5,30.0,COMBINED_STRESS,1445.9699999999984,1.5197367475162824,7.1938805970149176,300.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,108,52.5,62.5,32.5,BASE,1399.3899999999985,1.5029941195922534,6.96213930348258,305.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,109,52.5,62.5,32.5,SPREAD_PLUS_25,1399.3899999999985,1.5029941195922534,6.96213930348258,305.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,110,52.5,62.5,32.5,SPREAD_PLUS_50,1399.3899999999985,1.5029941195922534,6.96213930348258,305.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,111,52.5,62.5,32.5,SLIPPAGE_BASE,1399.3899999999985,1.5029941195922534,6.96213930348258,305.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,112,52.5,62.5,32.5,COMMISSION_PLUS_25,1399.3899999999985,1.5029941195922534,6.96213930348258,305.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,113,52.5,62.5,32.5,COMBINED_STRESS,1399.3899999999985,1.5029941195922534,6.96213930348258,305.53999999999996
FIRST_TRIANGLE_GOLD_EVIDENCE_XAUUSD_1751328000,114,52.5,62.5,35.0,BASE,1588.5599999999995,1.5781333022775081,7.90328358208955,310.53999999999996
